,name,img,type,moves
647,meloetta-aria,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/648.png,"['normal', 'psychic']","['fire-punch', 'ice-punch', 'thunder-punch', 'swords-dance', 'sing']"
648,genesect,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/649.png,"['bug', 'steel']","['fly', 'flamethrower', 'ice-beam', 'blizzard', 'hyper-beam']"
649,chespin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/650.png,['grass'],"['thunder-punch', 'swords-dance', 'cut', 'vine-whip', 'tackle']"
650,quilladin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/651.png,['grass'],"['thunder-punch', 'swords-dance', 'cut', 'vine-whip', 'tackle']"
651,chesnaught,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/652.png,"['grass', 'fighting']","['thunder-punch', 'swords-dance', 'cut', 'vine-whip', 'tackle']"
652,fennekin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/653.png,['fire'],"['scratch', 'cut', 'take-down', 'tail-whip', 'ember']"
653,braixen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/654.png,['fire'],"['fire-punch', 'thunder-punch', 'scratch', 'cut', 'take-down']"
654,delphox,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/655.png,"['fire', 'psychic']","['fire-punch', 'thunder-punch', 'scratch', 'cut', 'take-down']"
655,froakie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/656.png,['water'],"['pound', 'cut', 'take-down', 'growl', 'water-gun']"
656,frogadier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/657.png,['water'],"['pound', 'ice-punch', 'swords-dance', 'cut', 'take-down']"
657,greninja,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/658.png,"['water', 'dark']","['pound', 'ice-punch', 'swords-dance', 'cut', 'take-down']"
658,bunnelby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/659.png,['normal'],"['double-slap', 'swords-dance', 'cut', 'double-kick', 'tackle']"
659,diggersby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/660.png,"['normal', 'ground']","['double-slap', 'mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch']"
660,fletchling,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/661.png,"['normal', 'flying']","['razor-wind', 'swords-dance', 'fly', 'tackle', 'take-down']"
661,fletchinder,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/662.png,"['fire', 'flying']","['razor-wind', 'swords-dance', 'fly', 'tackle', 'take-down']"
662,talonflame,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/663.png,"['fire', 'flying']","['razor-wind', 'swords-dance', 'fly', 'tackle', 'take-down']"
663,scatterbug-icy-snow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/664.png,['bug'],"['tackle', 'poison-powder', 'stun-spore', 'string-shot', 'bug-bite']"
664,spewpa-icy-snow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/665.png,['bug'],"['harden', 'protect', 'iron-defense', 'bug-bite', 'struggle-bug']"
665,vivillon-meadow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/666.png,"['bug', 'flying']","['gust', 'supersonic', 'psybeam', 'hyper-beam', 'solar-beam']"
666,litleo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/667.png,"['fire', 'normal']","['headbutt', 'tackle', 'body-slam', 'take-down', 'leer']"
667,pyroar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/668.png,"['fire', 'normal']","['headbutt', 'tackle', 'body-slam', 'take-down', 'leer']"
668,flabebe-red,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/669.png,['fairy'],"['vine-whip', 'tackle', 'razor-leaf', 'solar-beam', 'petal-dance']"
669,floette-red,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/670.png,['fairy'],"['vine-whip', 'tackle', 'razor-leaf', 'solar-beam', 'petal-dance']"
670,florges-red,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/671.png,['fairy'],"['hyper-beam', 'solar-beam', 'petal-dance', 'toxic', 'psychic']"
671,skiddo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/672.png,['grass'],"['vine-whip', 'tackle', 'body-slam', 'take-down', 'double-edge']"
672,gogoat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/673.png,['grass'],"['vine-whip', 'tackle', 'body-slam', 'take-down', 'double-edge']"
673,pancham,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/674.png,['fighting'],"['karate-chop', 'comet-punch', 'mega-punch', 'fire-punch', 'ice-punch']"
674,pangoro,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/675.png,"['fighting', 'dark']","['karate-chop', 'comet-punch', 'mega-punch', 'fire-punch', 'ice-punch']"
675,furfrou-natural,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/676.png,['normal'],"['sand-attack', 'headbutt', 'tackle', 'take-down', 'tail-whip']"
676,espurr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/677.png,['psychic'],"['pay-day', 'scratch', 'cut', 'leer', 'psybeam']"
677,meowstic-male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/678.png,['psychic'],"['pay-day', 'scratch', 'cut', 'leer', 'psybeam']"
678,honedge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/679.png,"['steel', 'ghost']","['swords-dance', 'cut', 'tackle', 'toxic', 'screech']"
679,doublade,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/680.png,"['steel', 'ghost']","['swords-dance', 'cut', 'tackle', 'toxic', 'screech']"
680,aegislash-shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/681.png,"['steel', 'ghost']","['swords-dance', 'cut', 'tackle', 'hyper-beam', 'toxic']"
681,spritzee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/682.png,['fairy'],"['disable', 'thunderbolt', 'toxic', 'psychic', 'double-team']"
682,aromatisse,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/683.png,['fairy'],"['hyper-beam', 'thunderbolt', 'thunder', 'toxic', 'psychic']"
683,swirlix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/684.png,['fairy'],"['tackle', 'flamethrower', 'surf', 'string-shot', 'thunderbolt']"
684,slurpuff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/685.png,['fairy'],"['tackle', 'flamethrower', 'surf', 'hyper-beam', 'string-shot']"
685,inkay,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/686.png,"['dark', 'psychic']","['cut', 'bind', 'tackle', 'wrap', 'disable']"
686,malamar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/687.png,"['dark', 'psychic']","['cut', 'bind', 'tackle', 'wrap', 'flamethrower']"
687,binacle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/688.png,"['rock', 'water']","['scratch', 'swords-dance', 'cut', 'sand-attack', 'water-gun']"
688,barbaracle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/689.png,"['rock', 'water']","['scratch', 'swords-dance', 'cut', 'sand-attack', 'water-gun']"
689,skrelp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/690.png,"['poison', 'water']","['tackle', 'take-down', 'tail-whip', 'acid', 'water-gun']"
690,dragalge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/691.png,"['poison', 'dragon']","['tackle', 'take-down', 'tail-whip', 'acid', 'water-gun']"
691,clauncher,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/692.png,['water'],"['vice-grip', 'swords-dance', 'cut', 'take-down', 'water-gun']"
692,clawitzer,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/693.png,['water'],"['vice-grip', 'swords-dance', 'cut', 'body-slam', 'take-down']"
693,helioptile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/694.png,"['electric', 'normal']","['pound', 'razor-wind', 'cut', 'tail-whip', 'surf']"
694,heliolisk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/695.png,"['electric', 'normal']","['pound', 'mega-punch', 'fire-punch', 'thunder-punch', 'razor-wind']"
695,tyrunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/696.png,"['rock', 'dragon']","['stomp', 'horn-drill', 'tackle', 'body-slam', 'thrash']"
696,tyrantrum,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/697.png,"['rock', 'dragon']","['stomp', 'horn-drill', 'tackle', 'body-slam', 'thrash']"
697,amaura,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/698.png,"['rock', 'ice']","['body-slam', 'take-down', 'growl', 'roar', 'mist']"
698,aurorus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/699.png,"['rock', 'ice']","['body-slam', 'take-down', 'growl', 'roar', 'mist']"
699,sylveon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/700.png,['fairy'],"['pay-day', 'cut', 'sand-attack', 'tackle', 'body-slam']"
700,hawlucha,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/701.png,"['fighting', 'flying']","['karate-chop', 'mega-punch', 'fire-punch', 'thunder-punch', 'swords-dance']"
701,dedenne,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/702.png,"['electric', 'fairy']","['thunder-punch', 'cut', 'tackle', 'take-down', 'tail-whip']"
702,carbink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/703.png,"['rock', 'fairy']","['tackle', 'body-slam', 'take-down', 'hyper-beam', 'rock-throw']"
703,goomy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/704.png,['dragon'],"['tackle', 'body-slam', 'take-down', 'water-gun', 'counter']"
704,sliggoo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/705.png,['dragon'],"['tackle', 'body-slam', 'take-down', 'water-gun', 'ice-beam']"
705,goodra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/706.png,['dragon'],"['mega-punch', 'fire-punch', 'thunder-punch', 'mega-kick', 'tackle']"
706,klefki,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/707.png,"['steel', 'fairy']","['cut', 'tackle', 'hyper-beam', 'thunder-wave', 'toxic']"
707,phantump,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/708.png,"['ghost', 'grass']","['cut', 'tackle', 'disable', 'strength', 'leech-seed']"
708,trevenant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/709.png,"['ghost', 'grass']","['cut', 'tackle', 'hyper-beam', 'strength', 'leech-seed']"
709,pumpkaboo-average,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/710.png,"['ghost', 'grass']","['disable', 'flamethrower', 'leech-seed', 'razor-leaf', 'solar-beam']"
710,gourgeist-average,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/711.png,"['ghost', 'grass']","['flamethrower', 'hyper-beam', 'leech-seed', 'razor-leaf', 'solar-beam']"
711,bergmite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/712.png,['ice'],"['tackle', 'body-slam', 'take-down', 'double-edge', 'bite']"
712,avalugg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/713.png,['ice'],"['tackle', 'body-slam', 'take-down', 'double-edge', 'bite']"
713,noibat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/714.png,"['flying', 'dragon']","['razor-wind', 'cut', 'gust', 'wing-attack', 'whirlwind']"
714,noivern,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/715.png,"['flying', 'dragon']","['razor-wind', 'cut', 'gust', 'wing-attack', 'whirlwind']"
715,xerneas-active,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/716.png,['fairy'],"['cut', 'tackle', 'body-slam', 'take-down', 'roar']"
716,yveltal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/717.png,"['dark', 'flying']","['razor-wind', 'cut', 'gust', 'fly', 'body-slam']"
717,zygarde-50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/718.png,"['dragon', 'ground']","['bind', 'body-slam', 'bite', 'hyper-beam', 'strength']"
718,diancie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/719.png,"['rock', 'fairy']","['tackle', 'body-slam', 'take-down', 'hyper-beam', 'rock-throw']"
719,hoopa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/720.png,"['psychic', 'ghost']","['fire-punch', 'ice-punch', 'thunder-punch', 'take-down', 'psybeam']"
720,volcanion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/721.png,"['fire', 'water']","['cut', 'stomp', 'body-slam', 'take-down', 'leer']"
721,rowlet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/722.png,"['grass', 'flying']","['swords-dance', 'fury-attack', 'tackle', 'take-down', 'growl']"
722,dartrix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/723.png,"['grass', 'flying']","['swords-dance', 'fury-attack', 'tackle', 'take-down', 'growl']"
723,decidueye,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/724.png,"['grass', 'ghost']","['swords-dance', 'fury-attack', 'tackle', 'take-down', 'growl']"
724,litten,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/725.png,['fire'],"['pay-day', 'scratch', 'swords-dance', 'double-kick', 'body-slam']"
725,torracat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/726.png,['fire'],"['pay-day', 'scratch', 'swords-dance', 'double-kick', 'body-slam']"
726,incineroar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/727.png,"['fire', 'dark']","['mega-punch', 'pay-day', 'fire-punch', 'thunder-punch', 'scratch']"
727,popplio,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/728.png,['water'],"['pound', 'double-slap', 'growl', 'sing', 'water-gun']"
728,brionne,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/729.png,['water'],"['pound', 'double-slap', 'growl', 'sing', 'water-gun']"
729,primarina,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/730.png,"['water', 'fairy']","['pound', 'double-slap', 'growl', 'sing', 'water-gun']"
730,pikipek,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/731.png,"['normal', 'flying']","['swords-dance', 'fly', 'fury-attack', 'growl', 'supersonic']"
731,trumbeak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/732.png,"['normal', 'flying']","['swords-dance', 'fly', 'fury-attack', 'growl', 'supersonic']"
732,toucannon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/733.png,"['normal', 'flying']","['swords-dance', 'fly', 'fury-attack', 'growl', 'supersonic']"
733,yungoos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/734.png,['normal'],"['sand-attack', 'tackle', 'take-down', 'thrash', 'leer']"
734,gumshoos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/735.png,['normal'],"['fire-punch', 'ice-punch', 'thunder-punch', 'sand-attack', 'tackle']"
735,grubbin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/736.png,['bug'],"['vice-grip', 'bite', 'string-shot', 'thunderbolt', 'thunder-wave']"
